City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
463,Aksarka,RU,66.5606,67.7975,-13.05,100,100,2.68,overcast clouds
464,Florida,US,28.7505,-82.5001,73.08,71,0,12.66,clear sky
465,Koungheul,SN,13.9833,-14.8,81.18,11,80,7.85,broken clouds
466,Zaysan,KZ,47.4667,84.8667,12.38,84,100,2.3,overcast clouds
467,Amuntai,ID,-2.4177,115.2494,73.45,86,98,1.59,overcast clouds
468,Teguldet,RU,57.3064,88.1667,-0.08,92,64,9.78,broken clouds
469,Golden,US,39.7555,-105.2211,55.78,24,20,19.57,few clouds
470,Port-Cartier,CA,50.0334,-66.8654,5.76,66,62,6.17,broken clouds
471,Turgutlu,TR,38.4953,27.6997,48.47,91,22,2.64,few clouds
472,Tongliao,CN,43.6125,122.2653,3.2,93,100,10.87,overcast clouds
473,Khani,GE,41.9563,42.9566,31.57,87,71,5.77,broken clouds
474,Bousso,TD,10.4795,16.7117,81.43,12,7,7.78,clear sky
475,Hindaun,IN,26.7167,77.0167,57.83,43,0,4.97,clear sky
476,Tual,ID,-5.6667,132.75,80.96,77,100,8.77,overcast clouds
477,Sahuaripa,MX,29.05,-109.2333,79.16,13,30,6.13,scattered clouds
478,Nemuro,JP,43.3236,145.575,26.74,85,99,9.75,overcast clouds
479,Aracati,BR,-4.5617,-37.7697,83.41,68,80,12.28,broken clouds
480,Karratha,AU,-20.7377,116.8463,84.02,63,84,7.49,broken clouds
481,Topolobampo,MX,25.6,-109.05,84.11,18,75,5.75,broken clouds
482,Naldurg,IN,17.8167,76.3,72.28,28,0,5.75,clear sky
483,Kulhudhuffushi,MV,6.6221,73.07,79.81,80,100,10.22,overcast clouds
484,Raudeberg,NO,61.9875,5.1352,39.87,94,100,3.0,moderate rain
485,Tukrah,LY,32.5341,20.5791,53.91,76,0,2.48,clear sky
486,Ridgecrest,US,35.6225,-117.6709,72.39,12,0,3.0,clear sky
487,Meulaboh,ID,4.1363,96.1285,76.33,90,88,4.85,overcast clouds
488,Menongue,AO,-14.6585,17.691,63.99,93,97,2.89,light rain
489,Ankang,CN,32.68,109.0172,44.46,65,13,2.1,few clouds
490,San Francisco,US,37.7749,-122.4194,76.53,52,3,5.99,clear sky
491,Vao,NC,-22.6667,167.4833,79.57,85,100,7.85,overcast clouds
492,Kaihua,CN,23.3687,104.28,49.35,88,96,2.71,overcast clouds
493,Kasongo-Lunda,CD,-6.4667,16.8167,71.33,94,100,0.67,light rain
494,Stromness,GB,58.965,-3.296,39.16,87,100,7.54,overcast clouds
495,Polson,US,47.6936,-114.1632,44.49,68,62,1.12,broken clouds
496,Paldiski,EE,59.3567,24.0531,35.91,93,100,16.11,overcast clouds
497,Cangucu,BR,-31.395,-52.6756,76.21,19,0,11.99,clear sky
498,Verkhnevilyuysk,RU,63.4453,120.3167,-22.04,100,100,2.04,overcast clouds
499,Shimoda,JP,34.6667,138.95,36.1,91,100,23.87,moderate rain
500,Skibbereen,IE,51.55,-9.2667,40.8,78,7,8.93,clear sky
501,Betsiamites,CA,48.9413,-68.646,4.89,72,32,6.24,scattered clouds
502,Nanyuki,KE,0.0167,37.0728,57.42,74,100,3.98,overcast clouds
503,Benguela,AO,-12.5763,13.4055,77.04,81,80,3.56,broken clouds
504,Vanimo,PG,-2.6741,141.3028,77.4,89,99,5.57,overcast clouds
505,Kristiansand,NO,58.1467,7.9956,42.85,95,75,19.57,broken clouds
506,Westport,US,41.1415,-73.3579,31.98,74,100,9.22,light snow
507,Hovd,MN,48.0056,91.6419,-13.27,81,15,3.09,few clouds
508,Sabha,LY,27.0377,14.4283,57.06,24,0,8.81,clear sky
509,Shetpe,KZ,44.1667,52.1167,29.1,82,11,13.62,few clouds
510,Fort Collins,US,40.5853,-105.0844,56.62,33,0,7.0,clear sky
511,Katangli,RU,51.7102,143.2326,-12.69,97,17,6.76,few clouds
512,Sur,OM,22.5667,59.5289,71.98,68,0,4.0,clear sky
513,Garissa,KE,-0.4536,39.6401,84.81,37,42,11.05,scattered clouds
514,Beian,NO,63.6559,9.5683,36.55,87,75,8.05,broken clouds
515,Canico,PT,32.6333,-16.85,63.72,74,40,13.8,scattered clouds
516,Bereda,ES,43.2686,-7.5406,47.91,100,95,7.7,overcast clouds
517,Tomatlan,MX,19.9333,-105.25,94.39,23,100,9.86,overcast clouds
518,Corrales,US,35.2378,-106.6067,59.54,19,0,4.61,clear sky
519,Brownsville,US,25.9018,-97.4975,62.89,34,0,10.36,clear sky
520,Ocala,US,29.1872,-82.1401,73.02,64,20,12.66,few clouds
521,Peniche,PT,39.3558,-9.3811,56.68,94,10,17.54,clear sky
522,Grand Gaube,MU,-20.0064,57.6608,81.37,79,89,7.0,overcast clouds
523,Sobolevo,RU,54.4299,31.8996,23.65,84,56,13.38,broken clouds
524,Simao,CN,22.7886,100.9748,46.58,48,0,1.81,clear sky
525,Pochutla,MX,15.7432,-96.4661,91.22,44,100,9.93,overcast clouds
526,Kananga,CD,-5.8958,22.4178,68.85,96,100,4.25,overcast clouds
527,Stovring,DK,56.8854,9.8384,38.41,93,100,14.92,overcast clouds
528,Kununurra,AU,-15.7667,128.7333,80.58,74,75,11.5,broken clouds
529,Pompeu,BR,-19.2244,-44.9353,75.83,78,64,2.44,broken clouds
530,Sao Joao Da Barra,BR,-21.6403,-41.0511,80.69,85,11,12.86,few clouds
531,Creel,MX,27.75,-107.6333,56.59,15,99,12.28,overcast clouds
532,Mitu,CO,1.1983,-70.1733,80.8,88,99,2.91,moderate rain
533,Presque Isle,US,46.6811,-68.0159,9.5,49,0,9.22,clear sky
534,Kundiawa,PG,-6.0167,144.9667,63.14,98,100,0.54,overcast clouds
535,Isny,DE,47.7,10.0333,35.1,73,1,1.01,clear sky
536,Espanola,US,35.9911,-106.0806,55.27,23,0,1.01,clear sky
537,Palana,RU,59.1167,159.9667,-8.19,95,85,6.96,overcast clouds
538,Tambovka,RU,50.0969,128.0489,-3.89,98,100,5.77,overcast clouds
539,Kargasok,RU,59.0556,80.8572,5.61,94,100,14.2,light snow
540,Zemio,CF,5.0314,25.1361,79.5,25,100,3.91,overcast clouds
541,Oktyabrskiy,RU,54.4815,53.471,15.69,96,99,4.81,overcast clouds
542,Shenkursk,RU,62.1091,42.896,7.12,98,100,5.79,overcast clouds
543,George Town,MY,5.4112,100.3354,79.9,90,40,3.44,scattered clouds
544,Shumskiy,RU,54.8318,99.1328,-23.35,99,61,3.13,broken clouds
545,Harper,LR,4.375,-7.7169,78.49,83,54,7.63,broken clouds
546,Saint-Pierre,RE,-21.3393,55.4781,80.28,78,0,16.11,clear sky
547,Sistranda,NO,63.7256,8.834,35.56,73,100,25.21,light rain
548,Hami,CN,42.8,93.45,26.29,51,73,5.59,broken clouds
549,Honiara,SB,-9.4333,159.95,78.57,85,90,4.61,overcast clouds
550,San Luis,AR,-33.295,-66.3356,81.54,30,0,11.88,clear sky
551,Coahuayana,MX,18.7333,-103.6833,96.28,31,95,8.52,overcast clouds
552,Taybad,IR,34.74,60.7756,40.73,69,5,6.33,clear sky
553,Port Hedland,AU,-20.3167,118.5667,84.25,74,4,10.36,clear sky
554,Crixas,BR,-14.5489,-49.9692,76.95,81,69,6.46,broken clouds
555,Hamilton,US,39.1834,-84.5333,30.99,54,75,6.91,broken clouds
556,Mumford,GH,5.2618,-0.759,79.25,84,59,7.78,light rain
557,San Andres,CO,12.5847,-81.7006,86.02,66,40,13.8,scattered clouds
558,Iberia,US,29.9502,-91.7507,55.4,21,0,17.27,clear sky
559,Tulsipur,NP,28.131,82.2973,51.3,85,0,3.76,clear sky
560,Saint-Paul,RE,-21.0096,55.2707,80.71,81,1,1.21,clear sky
561,Nishihara,JP,26.1842,127.7558,63.68,94,75,24.16,broken clouds
562,Pasewalk,DE,53.5063,13.99,40.41,77,100,12.08,overcast clouds
563,Gushikawa,JP,26.3544,127.8686,63.63,94,40,12.66,light rain
564,Basco,PH,20.4487,121.9702,77.02,82,98,11.83,overcast clouds
565,Nhulunbuy,AU,-12.2333,136.7667,77.61,88,6,4.61,clear sky
566,Ahuimanu,US,21.4447,-157.8378,78.51,67,20,12.66,few clouds
567,Goroka,PG,-6.0834,145.3873,61.56,98,100,0.94,overcast clouds
568,Greenville,US,35.6127,-77.3663,48.36,62,100,10.36,overcast clouds
569,Alta Floresta,BR,-9.8756,-56.0861,84.02,70,75,5.75,broken clouds
570,Abalak,RU,58.1286,68.5944,-6.27,100,100,3.11,overcast clouds
571,Pueblo,US,38.2545,-104.6091,61.56,43,11,5.48,few clouds
572,Qui Nhon,VN,13.7667,109.2333,73.99,91,92,7.92,overcast clouds
573,Port Keats,AU,-14.25,129.55,74.59,86,100,6.44,overcast clouds
574,Zadar,HR,44.1197,15.2422,41.65,87,0,3.44,clear sky
575,Worland,US,44.0169,-107.9554,51.15,39,0,3.44,clear sky
576,Egvekinot,RU,66.3167,-179.1667,-19.95,92,90,7.23,overcast clouds
577,Tateyama,JP,34.9833,139.8667,38.01,98,100,28.59,overcast clouds
578,Mahdasht,IR,35.7299,50.8111,41.22,75,0,21.85,clear sky
579,Ivybridge,GB,50.3904,-3.9191,48.56,95,100,18.7,overcast clouds
580,Quatre Cocos,MU,-20.2078,57.7625,81.09,83,76,14.34,broken clouds
581,Sosnovo-Ozerskoye,RU,52.5249,111.5418,-25.96,100,97,4.43,overcast clouds
582,Azul,AR,-36.777,-59.8585,79.34,26,0,11.52,clear sky
583,Riberalta,BO,-10.9833,-66.1,86.2,66,75,9.22,broken clouds
584,Ternate,ID,0.8,127.4,79.57,77,100,2.01,overcast clouds
585,Kurumkan,RU,54.3,110.3,-18.36,92,50,3.89,scattered clouds
586,Olinda,BR,-8.0089,-34.8553,83.93,70,75,8.05,broken clouds
587,Harnosand,SE,62.6323,17.9379,32.0,86,77,11.77,broken clouds
588,Hervey Bay,AU,-25.2986,152.8535,68.11,78,13,18.39,few clouds
589,Armidale,AU,-30.5167,151.65,46.81,95,7,5.1,clear sky
590,Kashary,RU,49.04,41.0056,20.32,95,6,6.64,clear sky
591,Talipparamba,IN,12.05,75.35,72.05,81,5,3.04,clear sky
592,Kaifeng,CN,34.7911,114.3483,32.86,90,5,1.48,clear sky
593,Aanekoski,FI,62.6946,25.818,33.87,98,100,12.15,light snow
594,Athabasca,CA,54.7169,-113.2854,28.22,75,78,10.69,broken clouds
595,Camapua,BR,-19.5314,-54.0439,90.46,41,92,4.14,overcast clouds
596,Takoradi,GH,4.8845,-1.7554,79.52,84,24,8.37,light rain
597,Lasa,IT,46.6166,10.7002,29.66,63,1,2.06,clear sky
598,Grand Baie,MU,-20.0182,57.5802,81.45,79,88,7.0,overcast clouds
599,Sessa Aurunca,IT,41.2408,13.9328,50.58,85,100,1.97,overcast clouds
600,Burnie,AU,-41.0667,145.9167,58.95,94,57,4.63,broken clouds
601,Chilpancingo,MX,17.55,-99.5,80.82,32,76,5.14,broken clouds
602,Naantali,FI,60.4674,22.0243,37.11,93,100,14.97,drizzle
603,Miri,MY,4.4148,114.0089,77.14,94,40,0.0,scattered clouds
604,Marquette,US,46.5333,-87.6335,14.83,55,100,4.7,light snow
605,San Juan,AR,-31.5375,-68.5364,86.5,22,0,4.79,clear sky
606,Jieshi,CN,22.8134,115.8257,56.95,86,100,6.15,light rain
607,Banepa,NP,27.6298,85.5214,44.92,93,20,0.0,mist
608,Portugalete,ES,43.321,-3.0206,59.14,53,0,13.8,clear sky
609,Angoche,MZ,-16.2325,39.9086,79.11,82,13,1.97,few clouds
610,Kazachinskoye,RU,57.6953,93.2761,-5.19,95,44,7.94,scattered clouds
611,Manaure,CO,11.7751,-72.4445,93.31,42,13,21.88,few clouds
612,Andra,RU,62.5147,65.8878,-10.86,100,99,1.99,overcast clouds
613,Bhuban,IN,20.8833,85.8333,61.09,47,9,1.25,clear sky
614,Tema,GH,5.667,-0.0166,83.1,70,88,11.3,overcast clouds
615,Tezu,IN,27.9167,96.1667,53.58,45,0,5.03,clear sky
616,Taltal,CL,-25.4,-70.4833,71.46,68,14,7.52,few clouds
617,Suntar,RU,62.1444,117.6319,-15.88,100,100,1.1,overcast clouds
618,Labuhan,ID,-6.8844,112.2051,75.9,91,100,4.05,overcast clouds
619,Sakaiminato,JP,35.55,133.2333,46.38,57,75,20.71,broken clouds
620,Trondheim,NO,63.4305,10.3951,36.55,91,96,1.01,light snow
621,Boa Vista,BR,2.8197,-60.6733,91.38,40,40,16.11,scattered clouds
622,Cabedelo,BR,-6.9811,-34.8339,84.87,71,10,11.39,clear sky
623,Pundaguitan,PH,6.3711,126.1689,79.88,75,81,11.25,broken clouds
624,Bedford,GB,52.1346,-0.4663,50.05,95,100,23.94,overcast clouds
625,Cessnock,AU,-32.8333,151.35,66.09,93,44,1.45,scattered clouds
626,Billings,US,45.7833,-108.5007,56.52,27,75,10.36,broken clouds
627,Vyazma,RU,55.2104,34.2951,23.14,85,95,14.27,overcast clouds
628,Bossangoa,CF,6.4926,17.4552,80.33,17,100,3.09,overcast clouds
629,Innisfail,AU,-17.5333,146.0333,75.49,80,63,8.75,broken clouds
630,Balaipungut,ID,1.05,101.2833,73.29,97,93,1.05,overcast clouds
631,Mastic Beach,US,40.7668,-72.8521,32.2,85,100,11.01,light snow
632,Hvide Sande,DK,56.0045,8.1294,41.29,77,100,28.92,overcast clouds
633,Strezhevoy,RU,60.7333,77.5889,-5.03,97,97,8.68,overcast clouds
634,Tsogni,GA,-2.7942,10.0988,77.09,86,98,3.67,light rain
635,Belaya Gora,RU,68.5333,146.4167,-20.2,96,89,5.44,overcast clouds
636,Zdvinsk,RU,54.7021,78.661,24.98,95,100,15.12,light snow
637,Concordia,AR,-31.393,-58.0209,77.07,36,0,9.22,clear sky
638,Bonthe,SL,7.5264,-12.505,78.82,84,29,8.32,scattered clouds
639,Ariquemes,BR,-9.9133,-63.0408,74.68,92,100,2.57,overcast clouds
640,Mpika,ZM,-11.8343,31.4529,61.81,98,100,0.2,overcast clouds
641,Villa Del Rosario,CO,7.8339,-72.4742,86.38,55,40,9.22,scattered clouds
642,Lagos,NG,6.5833,3.75,84.52,77,44,8.01,scattered clouds
643,Llanes,ES,43.4198,-4.7549,55.27,81,100,14.56,light rain
644,Quibdo,CO,5.6947,-76.6611,80.94,83,75,6.91,broken clouds
645,Huarmey,PE,-10.0681,-78.1522,77.31,69,5,12.41,clear sky
646,Diego De Almagro,CL,-26.3667,-70.05,82.15,16,8,13.78,clear sky
647,Kapit,MY,2.0167,112.9333,73.8,96,96,0.83,overcast clouds
648,Zelenogradsk,RU,54.9589,20.4767,35.65,72,0,8.95,clear sky
649,Gidole,ET,5.65,37.3667,67.17,33,100,1.14,overcast clouds
650,Camacha,PT,33.0833,-16.3333,57.96,67,20,12.66,few clouds
651,Alice Springs,AU,-23.7,133.8833,58.55,77,0,5.75,clear sky
652,Puerto Escondido,MX,15.85,-97.0667,83.23,74,75,0.0,broken clouds
653,Coromandel,BR,-18.4733,-47.2003,72.39,88,86,5.41,overcast clouds
654,Polunochnoye,RU,60.8697,60.4153,3.33,98,99,1.66,overcast clouds
655,Plouzane,FR,48.3833,-4.6167,48.38,93,100,10.36,overcast clouds
656,Araouane,ML,18.9048,-3.5265,66.45,17,48,10.76,scattered clouds
657,Pierre,US,44.3683,-100.351,36.86,47,0,17.27,clear sky
658,Paita,PE,-5.0892,-81.1144,86.56,66,5,16.84,clear sky
659,Aykhal,RU,66.0,111.5,-8.77,50,15,0.96,few clouds
660,Balkhash,KZ,46.844,74.9804,15.64,97,100,5.39,overcast clouds
661,Karasuk,RU,53.7377,78.0403,12.83,93,100,14.14,overcast clouds
662,Pulaski,US,34.7668,-92.3001,58.66,25,0,13.8,clear sky
663,Becerril,CO,9.7041,-73.2793,101.32,25,52,2.89,broken clouds
664,Trelew,AR,-43.249,-65.3051,98.04,10,0,12.84,clear sky
665,Antigonish,CA,45.6169,-61.9986,27.12,78,100,8.01,overcast clouds
666,Eureka,US,40.8021,-124.1637,48.81,65,82,5.01,broken clouds
667,Dhidhdhoo,MV,6.8833,73.1,78.55,83,100,9.15,overcast clouds
668,Ongole,IN,15.5,80.05,73.53,82,33,6.82,scattered clouds
669,Kuching,MY,1.55,110.3333,75.42,94,40,3.0,scattered clouds
670,Dalianwan,CN,39.0286,121.695,23.04,93,100,8.95,mist
671,Alamogordo,US,32.8995,-105.9603,64.56,34,0,4.61,clear sky
672,Kozhva,RU,65.1073,57.0459,8.64,96,99,5.97,overcast clouds
673,Rio Pomba,BR,-21.2747,-43.1792,84.74,79,25,1.12,scattered clouds
674,Kiraoli,IN,27.15,77.7833,54.28,54,0,4.36,clear sky
675,Cap Malheureux,MU,-19.9842,57.6142,81.46,79,90,7.0,overcast clouds
676,Litovko,RU,49.2361,135.1742,11.23,97,100,2.73,light snow
677,Pozo Colorado,PY,-23.4923,-58.7972,96.1,27,83,6.76,broken clouds
678,Gari,RU,59.4307,62.3497,4.33,97,96,4.18,overcast clouds
679,Kaiyuan,CN,23.6977,103.3037,47.37,93,34,2.46,scattered clouds
680,Mamaku,NZ,-38.1,176.0833,60.58,64,2,3.33,clear sky
681,Totma,RU,59.9747,42.7642,11.79,98,100,5.48,overcast clouds
682,Matay,EG,28.419,30.7792,57.94,62,3,17.18,clear sky
683,Brae,GB,60.3964,-1.353,39.11,88,100,11.25,overcast clouds
684,Washougal,US,45.5826,-122.3534,64.15,43,0,16.11,clear sky
685,Cruzeiro Do Sul,BR,-29.5128,-51.9853,76.48,80,85,2.3,overcast clouds
686,Richards Bay,ZA,-28.783,32.0377,75.78,91,44,4.5,scattered clouds
687,Mayo,US,38.8876,-76.5119,35.44,77,100,10.36,light rain
688,Grootfontein,NA,-19.5667,18.1167,67.23,82,83,6.2,light rain
689,Udachnyy,RU,66.4167,112.4,-21.95,94,63,1.79,broken clouds
690,Astoria,US,46.1879,-123.8313,58.08,69,0,5.75,clear sky
691,Dudinka,RU,69.4058,86.1778,-14.91,88,13,6.93,few clouds
692,Vangaindrano,MG,-23.35,47.6,74.05,91,1,2.01,clear sky
693,Tarko-Sale,RU,64.9225,77.785,-7.83,96,11,11.45,few clouds
694,Kaman,IN,27.65,77.2667,53.65,59,0,2.98,clear sky
695,Eravur,LK,7.7733,81.6095,76.53,82,93,6.49,overcast clouds
